PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight,income_var
298413_E02004325,82919_E00105332,E02004325,E00105332,2,27,2,Single,FALSE,Employed,7,9900,TRUE,TRUE,FALSE,68,114092430.64091313
295990_E02004325,86821_E00105334,E02004325,E00105334,1,58,2,Single,FALSE,Unemployed,5,22490,TRUE,FALSE,TRUE,52,343865833.93665165
293847_E02004325,109845_E00105362,E02004325,E00105362,1,18,2,Single,FALSE,Employed,5,15960,TRUE,TRUE,TRUE,52,127566134.35143287
294281_E02004325,126000_E00105375,E02004325,E00105375,1,25,2,Single,FALSE,Unemployed,1,69410,TRUE,TRUE,FALSE,125,167147440.54193547
298120_E02004325,126000_E00105375,E02004325,E00105375,2,21,2,Single,FALSE,Employed,6,8860,FALSE,FALSE,FALSE,55,129624551.38047142
303975_E02004326,85344_E00105342,E02004326,E00105342,1,60,2,Married,TRUE,Employed,1,24630,TRUE,FALSE,FALSE,78,232187866.8165168
304037_E02004326,73503_E00105342,E02004326,E00105342,1,61,2,Single,FALSE,Employed,9,4740,TRUE,FALSE,FALSE,76,252677203.95608228
302472_E02004326,73503_E00105342,E02004326,E00105342,1,25,2,Single,FALSE,Employed,4,7670,TRUE,FALSE,TRUE,76,252677203.95608228
307659_E02004326,60740_E00105342,E02004326,E00105342,2,66,2,Married,TRUE,Employed,2,15080,TRUE,TRUE,TRUE,60,129934625.39548023
306420_E02004326,80958_E00105342,E02004326,E00105342,2,38,2,Single,FALSE,Employed,2,29680,TRUE,TRUE,FALSE,80,251081469.62025318
302851_E02004326,93381_E00105343,E02004326,E00105343,1,34,2,Single,FALSE,Employed,3,33460,TRUE,TRUE,FALSE,130,209099695.65295178
305799_E02004326,93381_E00105343,E02004326,E00105343,2,24,2,Single,FALSE,Employed,3,25360,FALSE,FALSE,TRUE,62,236537930.0898996
303615_E02004326,39281_E00105350,E02004326,E00105350,1,52,2,Single,FALSE,Employed,5,33360,TRUE,TRUE,FALSE,78.5,219785389.9232402
302495_E02004326,209204_E00105350,E02004326,E00105350,1,26,2,Single,FALSE,Employed,3,26190,TRUE,TRUE,FALSE,78.5,219785389.9232402
305622_E02004326,39281_E00105350,E02004326,E00105350,2,19,2,Single,FALSE,Employed,9,2610,FALSE,FALSE,TRUE,78,235024001.88145193
302827_E02004326,208652_E00105355,E02004326,E00105355,1,34,2,Married,FALSE,Employed,2,35450,TRUE,TRUE,FALSE,51,286739917.64705884
307327_E02004326,157135_E00105355,E02004326,E00105355,2,58,2,Married,TRUE,Employed,8,16580,TRUE,TRUE,TRUE,53,232643583.0188679
309701_E02004327,131787_E00105369,E02004327,E00105369,1,40,2,Single,TRUE,Employed,8,34100,TRUE,FALSE,FALSE,54,126962893.08176102
315668_E02004328,33347_E00105213,E02004328,E00105213,1,31,2,Single,FALSE,Employed,5,30940,FALSE,FALSE,FALSE,56,128798902.20779224
315144_E02004328,133502_E00105216,E02004328,E00105216,1,20,2,Single,FALSE,Employed,3,16830,TRUE,FALSE,TRUE,137,98615422.84242165
318695_E02004328,133502_E00105216,E02004328,E00105216,2,21,2,Single,FALSE,Employed,7,4730,FALSE,FALSE,TRUE,101,75894172.23762375
323212_E02004329,1360_E00105435,E02004329,E00105435,1,45,2,Married,TRUE,Employed,2,56490,TRUE,TRUE,TRUE,52,328318268.7782806
322637_E02004329,127526_E00105449,E02004329,E00105449,1,27,2,Married,FALSE,Unemployed,3,24270,TRUE,TRUE,FALSE,63,204957647.46543783
329096_E02004330,166800_E00105232,E02004330,E00105232,1,35,2,Single,FALSE,Employed,8,21630,TRUE,TRUE,TRUE,58,278735653.38777983
328665_E02004330,55727_E00105243,E02004330,E00105243,1,22,2,Single,FALSE,Employed,4,9880,TRUE,FALSE,FALSE,53,119611918.86792453
334722_E02004331,45095_E00105493,E02004331,E00105493,1,22,2,Single,FALSE,Employed,7,16530,FALSE,FALSE,FALSE,57,112269335.21303257
334647_E02004331,42608_E00105511,E02004331,E00105511,1,20,2,Single,FALSE,Employed,4,9340,FALSE,FALSE,FALSE,73,387047263.9269406
334537_E02004331,129474_E00105513,E02004331,E00105513,1,18,2,Single,FALSE,Unemployed,9,3140,FALSE,FALSE,TRUE,54,162553732.35499647
343196_E02004332,118234_E00105403,E02004332,E00105403,1,50,2,Single,FALSE,Employed,1,41520,TRUE,TRUE,TRUE,53,314467011.32075477
342228_E02004332,198275_E00105521,E02004332,E00105521,1,28,2,Single,FALSE,Employed,5,25290,TRUE,TRUE,FALSE,55,154677440.2020202
343077_E02004332,173398_E00171805,E02004332,E00171805,1,47,2,Single,TRUE,Employed,1,88620,TRUE,TRUE,FALSE,67,368953890.0045229
349941_E02004333,76801_E00105652,E02004333,E00105652,1,44,2,Single,FALSE,Employed,9,29180,TRUE,FALSE,FALSE,57,151240479.01002508
349230_E02004333,197825_E00105784,E02004333,E00105784,1,24,2,Single,FALSE,Unemployed,5,27680,FALSE,FALSE,FALSE,65,293749204.4711539
356093_E02004334,130597_E00105607,E02004334,E00105607,1,16,2,Single,FALSE,Employed,4,5410,FALSE,FALSE,TRUE,72,140556046.63536772
356235_E02004334,137003_E00105621,E02004334,E00105621,1,20,2,Single,FALSE,Employed,6,9700,TRUE,TRUE,FALSE,77,194342965.51606283
361282_E02004334,56949_E00105621,E02004334,E00105621,2,54,2,Single,TRUE,Employed,6,20210,TRUE,TRUE,TRUE,51,301761887.372549
364277_E02004335,240326_E00105590,E02004335,E00105590,1,38,2,Single,TRUE,Employed,8,27540,TRUE,TRUE,TRUE,57,278742220.92731833
368186_E02004335,225576_E00105590,E02004335,E00105590,2,50,2,Single,FALSE,Employed,6,21760,TRUE,TRUE,TRUE,51,251944214.82352942
363908_E02004335,122428_E00105591,E02004335,E00105591,1,29,2,Single,FALSE,Employed,3,22880,TRUE,FALSE,FALSE,57,149835707.58145362
363632_E02004335,93704_E00105595,E02004335,E00105595,1,23,2,Single,FALSE,Unemployed,7,7780,FALSE,FALSE,TRUE,84,110982671.75846232
367015_E02004335,109490_E00105595,E02004335,E00105595,2,22,2,Single,FALSE,Unemployed,6,6140,TRUE,TRUE,FALSE,69,92364092.11423698
363744_E02004335,99132_E00105601,E02004335,E00105601,1,26,2,Single,FALSE,Employed,5,25350,TRUE,TRUE,TRUE,55,204129892.12121207
363838_E02004335,119218_E00105783,E02004335,E00105783,1,28,2,Single,FALSE,Employed,8,17020,TRUE,FALSE,FALSE,52,89131013.3861237
379852_E02004337,243082_E00105669,E02004337,E00105669,1,56,2,Married,TRUE,Employed,3,30940,TRUE,TRUE,TRUE,65,280041592.8846154
382689_E02004337,44029_E00105669,E02004337,E00105669,2,25,2,Married,FALSE,Employed,2,23630,TRUE,TRUE,FALSE,65,187977501.5384615
377621_E02004337,225869_E00105738,E02004337,E00105738,1,20,2,Single,FALSE,Unemployed,4,7420,FALSE,FALSE,FALSE,67,107264446.4043419
377729_E02004337,185311_E00105739,E02004337,E00105739,1,22,2,Single,FALSE,Employed,4,6640,TRUE,FALSE,TRUE,75,130914454.95495492
378010_E02004337,232496_E00105741,E02004337,E00105741,1,27,2,Single,FALSE,Employed,6,21020,TRUE,FALSE,FALSE,65,201695512.8846154
377502_E02004337,234425_E00105744,E02004337,E00105744,1,18,2,Single,FALSE,Employed,4,9540,FALSE,FALSE,TRUE,54,95656559.92313066
377584_E02004337,53542_E00105746,E02004337,E00105746,1,20,2,Single,FALSE,Employed,7,7230,TRUE,TRUE,TRUE,52,337693228.959276
380204_E02004337,220412_E00171881,E02004337,E00171881,1,61,2,Married,FALSE,Employed,9,7000,TRUE,TRUE,TRUE,54,215081495.35290006
382895_E02004337,163727_E00171881,E02004337,E00171881,2,28,2,Married,TRUE,Employed,9,2550,TRUE,TRUE,FALSE,52,156579160.89743587
387235_E02004338,157941_E00105581,E02004338,E00105581,1,19,2,Single,FALSE,Employed,3,13780,FALSE,FALSE,TRUE,53,291350955.5152394
387789_E02004338,136670_E00105582,E02004338,E00105582,1,33,2,Married,TRUE,Employed,3,34270,TRUE,TRUE,FALSE,55,300587145.7912458
387572_E02004338,229684_E00105585,E02004338,E00105585,1,28,2,Single,FALSE,Employed,2,10520,FALSE,FALSE,TRUE,52,217907196.68174967
405270_E02004340,55746_E00105558,E02004340,E00105558,1,83,2,Single,FALSE,Employed,8,20490,TRUE,TRUE,FALSE,76,166849209.87719297
401394_E02004340,90483_E00105763,E02004340,E00105763,1,18,2,Single,FALSE,Employed,7,5000,FALSE,FALSE,FALSE,65,150169422.25961542
401636_E02004340,193213_E00105773,E02004340,E00105773,1,22,2,Single,FALSE,Employed,4,8460,TRUE,TRUE,FALSE,63,290804241.37224776
411821_E02004341,176982_E00105811,E02004341,E00105811,1,19,2,Single,FALSE,Employed,5,26880,TRUE,FALSE,TRUE,121,294950824.6694215
415840_E02004341,176982_E00105811,E02004341,E00105811,2,17,2,Single,FALSE,Employed,9,2480,FALSE,FALSE,FALSE,85,248406218.15126052
411905_E02004341,78229_E00105819,E02004341,E00105819,1,21,2,Single,FALSE,Unemployed,4,8790,TRUE,TRUE,FALSE,110,186101845.37114266
416133_E02004341,180987_E00105819,E02004341,E00105819,2,25,2,Single,TRUE,Employed,4,11590,TRUE,TRUE,FALSE,69,117431738.6615516
412562_E02004341,72025_E00105826,E02004341,E00105826,1,37,2,Married,TRUE,Employed,3,29400,TRUE,TRUE,FALSE,68,313077744.688323
417930_E02004341,51854_E00105826,E02004341,E00105826,2,56,2,Married,TRUE,Employed,2,38260,FALSE,FALSE,TRUE,59,157927812.74108705
414255_E02004341,78401_E00105827,E02004341,E00105827,1,64,2,Married,TRUE,Employed,1,9750,TRUE,TRUE,FALSE,69,264300242.6257461
417258_E02004341,61002_E00105827,E02004341,E00105827,2,47,2,Married,TRUE,Employed,6,20900,FALSE,FALSE,TRUE,54,187126949.02166313
413472_E02004341,81389_E00171949,E02004341,E00171949,1,52,2,Single,FALSE,Employed,5,35010,TRUE,TRUE,TRUE,144,235822518.87626255
415936_E02004341,81389_E00171949,E02004341,E00171949,2,19,2,Single,FALSE,Employed,6,8480,TRUE,TRUE,TRUE,81,205840069.47530866
420517_E02004342,231940_E00105636,E02004342,E00105636,1,25,2,Single,FALSE,Employed,4,13340,TRUE,FALSE,TRUE,74,152695629.91484633
420202_E02004342,41950_E00105802,E02004342,E00105802,1,17,2,Single,FALSE,Employed,5,7060,FALSE,FALSE,FALSE,64,146135891.24503967
423611_E02004342,62022_E00105805,E02004342,E00105805,2,33,2,Single,FALSE,Employed,8,17860,TRUE,FALSE,FALSE,51,200189164.07843137
421485_E02004342,199526_E00105823,E02004342,E00105823,1,54,2,Single,FALSE,Employed,5,27090,TRUE,FALSE,FALSE,58,215999063.2788869
425847_E02004343,208842_E00105685,E02004343,E00105685,1,20,2,Single,FALSE,Employed,7,10610,FALSE,FALSE,FALSE,60,238273106.66666666
425842_E02004343,180745_E00105735,E02004343,E00105735,1,20,2,Single,FALSE,Employed,6,7260,FALSE,FALSE,TRUE,74,114045461.25509071
431550_E02004344,212165_E00105798,E02004344,E00105798,1,23,2,Single,FALSE,Employed,2,18430,FALSE,FALSE,FALSE,57,122275343.23308274
431469_E02004344,170047_E00105799,E02004344,E00105799,1,21,2,Single,FALSE,Unemployed,9,3410,TRUE,FALSE,TRUE,54,140693312.96296293
441494_E02004345,115243_E00105882,E02004345,E00105882,1,54,2,Married,FALSE,Employed,2,32220,TRUE,TRUE,TRUE,52,248333519.57013574
447466_E02004345,136545_E00105882,E02004345,E00105882,2,50,2,Single,TRUE,Employed,1,41160,TRUE,TRUE,TRUE,51,206070160.07843128
440837_E02004345,27062_E00105886,E02004345,E00105886,1,47,2,Married,FALSE,Employed,1,40120,TRUE,TRUE,TRUE,63,430040212.90322566
439242_E02004345,204955_E00105888,E02004345,E00105888,1,20,2,Single,FALSE,Employed,9,3260,FALSE,FALSE,TRUE,69,105993288.10741688
452086_E02004346,148168_E00105859,E02004346,E00105859,1,52,2,Married,TRUE,Employed,3,24580,TRUE,TRUE,FALSE,52,294090147.66214174
452541_E02004346,36293_E00105884,E02004346,E00105884,1,62,2,Married,FALSE,Employed,5,14820,TRUE,TRUE,FALSE,62,242289050.44949764
461202_E02004347,203856_E00105828,E02004347,E00105828,2,48,2,Single,TRUE,Employed,1,41700,TRUE,TRUE,FALSE,52,297337769.98491716
458574_E02004347,204028_E00105830,E02004347,E00105830,1,60,2,Single,TRUE,Employed,9,4320,TRUE,TRUE,TRUE,52,208895770.5882353
464520_E02004348,33058_E00106108,E02004348,E00106108,1,35,2,Married,TRUE,Employed,5,28950,TRUE,TRUE,FALSE,51,207792673.49019608
465357_E02004348,230267_E00106108,E02004348,E00106108,1,52,2,Single,FALSE,Employed,1,53820,TRUE,TRUE,TRUE,61,199734706.33879784
472591_E02004349,47207_E00105970,E02004349,E00105970,1,22,2,Single,FALSE,Employed,3,18220,FALSE,FALSE,TRUE,98,114368455.72270142
477008_E02004349,235205_E00105970,E02004349,E00105970,2,19,2,Single,FALSE,Employed,9,1700,FALSE,FALSE,FALSE,63,121528211.9815668
472447_E02004349,194279_E00105980,E02004349,E00105980,1,19,2,Single,FALSE,Employed,5,10040,FALSE,FALSE,FALSE,61,263101982.7868852
472630_E02004349,33045_E00106015,E02004349,E00106015,1,23,2,Single,FALSE,Employed,4,18350,FALSE,FALSE,FALSE,100,401566535.54545546
483352_E02004350,201699_E00105977,E02004350,E00105977,1,48,2,Married,FALSE,Employed,2,47130,TRUE,TRUE,FALSE,52,195364479.78883857
487247_E02004350,66222_E00105977,E02004350,E00105977,2,33,2,Married,TRUE,Employed,3,23650,TRUE,TRUE,FALSE,53,325169228.2293177
481560_E02004350,21839_E00105978,E02004350,E00105978,1,17,2,Single,FALSE,Employed,4,4990,FALSE,FALSE,TRUE,67,274447828.44866574
482813_E02004350,71247_E00106045,E02004350,E00106045,1,38,2,Single,FALSE,Employed,1,52360,FALSE,FALSE,FALSE,56,179896011.91558433
481623_E02004350,208974_E00106046,E02004350,E00106046,1,19,2,Single,FALSE,Employed,5,11350,FALSE,FALSE,FALSE,53,218936534.39767775
483875_E02004350,2260_E00106102,E02004350,E00106102,1,56,2,Single,FALSE,Employed,3,24620,FALSE,FALSE,TRUE,55,213203573.60269353
483694_E02004350,117503_E00106103,E02004350,E00106103,1,54,2,Single,FALSE,Employed,2,49120,TRUE,TRUE,FALSE,52,329225068.58974355
482587_E02004350,171098_E00106104,E02004350,E00106104,1,35,2,Married,FALSE,Employed,4,20470,TRUE,TRUE,TRUE,66,231349050.18648022
482668_E02004350,107324_E00106104,E02004350,E00106104,1,36,2,Single,TRUE,Employed,1,29170,TRUE,TRUE,FALSE,72,312901120.1682316
489152_E02004350,67325_E00106104,E02004350,E00106104,2,62,2,Married,FALSE,Employed,5,10220,TRUE,TRUE,FALSE,53,118783677.06821479
493160_E02004351,8801_E00105948,E02004351,E00105948,1,62,2,Single,FALSE,Employed,8,19200,TRUE,TRUE,FALSE,60,254262987.42937854
491221_E02004351,229347_E00105951,E02004351,E00105951,1,17,2,Single,FALSE,Unemployed,8,4660,FALSE,FALSE,TRUE,63,333986930.4147465
491573_E02004351,128957_E00106083,E02004351,E00106083,1,25,2,Single,FALSE,Employed,7,7170,TRUE,TRUE,FALSE,52,238499432.8808446
492920_E02004351,110900_E00106086,E02004351,E00106086,1,57,2,Single,FALSE,Employed,5,23400,TRUE,TRUE,FALSE,51,265565105.96078426
493029_E02004351,149486_E00106097,E02004351,E00106097,1,59,2,Married,FALSE,Employed,1,28440,TRUE,TRUE,TRUE,76,230715540.8421052
495777_E02004351,60137_E00106097,E02004351,E00106097,2,41,2,Married,TRUE,Employed,1,10560,FALSE,FALSE,TRUE,59,162528559.5558153
498889_E02004352,146654_E00105984,E02004352,E00105984,1,26,2,Single,FALSE,Employed,9,27270,FALSE,FALSE,FALSE,85,238785102.74509805
512907_E02004353,206913_E00105941,E02004353,E00105941,2,83,2,Single,FALSE,Employed,9,5780,FALSE,FALSE,FALSE,54,78713167.88958769
507235_E02004353,27361_E00105991,E02004353,E00105991,1,44,2,Married,TRUE,Employed,2,65520,TRUE,TRUE,FALSE,55,441422572.86195284
506424_E02004353,1410_E00106001,E02004353,E00106001,1,22,2,Single,FALSE,Employed,2,51770,TRUE,TRUE,TRUE,55,211602853.40067348
516290_E02004354,229617_E00105993,E02004354,E00105993,1,57,2,Single,FALSE,Employed,5,32160,FALSE,FALSE,FALSE,61,262876171.14754102
518681_E02004354,27244_E00105993,E02004354,E00105993,2,22,2,Single,FALSE,Employed,6,11210,TRUE,TRUE,TRUE,51,243542839.37254903
514632_E02004354,171467_E00106024,E02004354,E00106024,1,29,2,Married,TRUE,Employed,2,50140,TRUE,FALSE,FALSE,51,275815645.0196078
515419_E02004354,78048_E00106024,E02004354,E00106024,1,44,2,Single,FALSE,Employed,8,34800,TRUE,TRUE,FALSE,63,320786716.641065
518635_E02004354,69252_E00106024,E02004354,E00106024,2,21,2,Single,FALSE,Employed,9,15640,FALSE,FALSE,FALSE,62,296887399.89423573
514703_E02004354,65033_E00106057,E02004354,E00106057,1,30,2,Single,FALSE,Employed,2,45340,FALSE,FALSE,TRUE,58,189359976.43678164
514944_E02004354,76428_E00106070,E02004354,E00106070,1,35,2,Single,FALSE,Employed,8,20020,TRUE,TRUE,FALSE,60,142108743.6158192
518622_E02004354,170589_E00106070,E02004354,E00106070,2,21,2,Single,FALSE,Employed,4,16740,TRUE,TRUE,FALSE,52,67312727.60180995
514145_E02004354,195261_E00106071,E02004354,E00106071,1,20,2,Single,FALSE,Unemployed,4,6670,FALSE,FALSE,FALSE,51,239405289.49019608
523317_E02004355,251_E00106124,E02004355,E00106124,1,25,2,Single,FALSE,Employed,6,20530,FALSE,FALSE,FALSE,111,125762528.15724811
523022_E02004355,156163_E00106125,E02004355,E00106125,1,18,2,Single,FALSE,Employed,5,17230,TRUE,TRUE,FALSE,75,191512746.84684676
847_E02005702,99805_E00139180,E02005702,E00139180,1,27,2,Single,FALSE,Employed,5,18710,TRUE,TRUE,FALSE,73,249271582.61034998
1619_E02005702,99944_E00139188,E02005702,E00139188,1,51,2,Married,TRUE,Employed,3,35490,TRUE,TRUE,FALSE,64,403765727.6785714
565_E02005702,78370_E00139235,E02005702,E00139235,1,18,2,Single,FALSE,Employed,7,8330,FALSE,FALSE,FALSE,100,190024705.05050504
2218_E02005702,43721_E00139252,E02005702,E00139252,1,64,2,Married,TRUE,Employed,2,21140,TRUE,TRUE,TRUE,53,406042109.86937565
7424_E02005703,84813_E00139195,E02005703,E00139195,1,26,2,Single,FALSE,Employed,2,24550,TRUE,TRUE,TRUE,54,282650767.61006296
10269_E02005703,84813_E00139195,E02005703,E00139195,2,17,2,Single,FALSE,Employed,7,5620,FALSE,FALSE,FALSE,63,169537366.2570404
7134_E02005703,90956_E00139198,E02005703,E00139198,1,18,2,Single,FALSE,Employed,5,12960,TRUE,TRUE,TRUE,84,230302038.8410786
12533_E02005703,146114_E00139198,E02005703,E00139198,2,70,2,Single,TRUE,Employed,4,16760,TRUE,TRUE,FALSE,52,112167517.15686275
7218_E02005703,9094_E00139199,E02005703,E00139199,1,20,2,Single,FALSE,Employed,6,5980,TRUE,FALSE,TRUE,60,289612991.2711864
7283_E02005703,109451_E00139203,E02005703,E00139203,1,22,2,Single,FALSE,Employed,7,15070,TRUE,TRUE,FALSE,54,322483888.7491264
16491_E02005704,105374_E00139209,E02005704,E00139209,1,53,2,Single,FALSE,Employed,3,23120,TRUE,TRUE,TRUE,95,190423390.41433358
14314_E02005704,135454_E00139222,E02005704,E00139222,1,18,2,Single,FALSE,Employed,9,4200,FALSE,FALSE,TRUE,61,128172229.45355193
17002_E02005704,7086_E00139228,E02005704,E00139228,1,58,2,Married,TRUE,Employed,3,34860,TRUE,TRUE,FALSE,56,238769205.6818182
18203_E02005704,96546_E00139269,E02005704,E00139269,1,70,2,Married,TRUE,Employed,1,10750,FALSE,FALSE,FALSE,55,349604708.8888889
17325_E02005704,52523_E00139274,E02005704,E00139274,1,61,2,Married,FALSE,Unemployed,2,48930,TRUE,TRUE,FALSE,57,327647473.6842106
30415_E02005705,119879_E00139259,E02005705,E00139259,2,30,2,Single,FALSE,Employed,4,15150,TRUE,TRUE,FALSE,57,244569408.70927316
34415_E02005706,43693_E00139309,E02005706,E00139309,1,21,2,Single,FALSE,Employed,1,17500,TRUE,TRUE,TRUE,51,144358661.49019608
36319_E02005706,129561_E00139323,E02005706,E00139323,1,56,2,Single,FALSE,Employed,2,31980,TRUE,TRUE,FALSE,72,243322082.9225352
35779_E02005706,8834_E00139371,E02005706,E00139371,1,47,2,Single,FALSE,Employed,1,76950,TRUE,TRUE,FALSE,65,421139405.625
38747_E02005706,79198_E00139371,E02005706,E00139371,2,17,2,Single,FALSE,Employed,9,2390,FALSE,FALSE,TRUE,56,173634351.55844155
48600_E02005707,122600_E00139337,E02005707,E00139337,2,60,2,Single,TRUE,Employed,4,9750,TRUE,TRUE,FALSE,56,166335247.27272728
46028_E02005707,3402_E00139349,E02005707,E00139349,1,76,2,Single,FALSE,Employed,5,21150,TRUE,TRUE,FALSE,69,340837432.26768976
51144_E02005708,131412_E00139358,E02005708,E00139358,1,25,2,Single,FALSE,Employed,9,9420,TRUE,TRUE,TRUE,52,209304521.07843137
55947_E02005708,93317_E00139391,E02005708,E00139391,2,17,2,Single,FALSE,Employed,9,2330,FALSE,FALSE,TRUE,52,199664856.7119155
61504_E02005709,149563_E00139403,E02005709,E00139403,1,17,2,Single,FALSE,Employed,9,2560,FALSE,FALSE,TRUE,83,83581986.218042925
65021_E02005709,149563_E00139403,E02005709,E00139403,2,23,2,Single,FALSE,Employed,7,7540,FALSE,FALSE,TRUE,66,85053440.3962704
62814_E02005709,141045_E00139407,E02005709,E00139407,1,51,2,Single,FALSE,Employed,5,29940,TRUE,FALSE,TRUE,68,319243698.6830552
65624_E02005709,28345_E00139407,E02005709,E00139407,2,36,2,Single,TRUE,Employed,9,20750,TRUE,FALSE,FALSE,63,142260907.88530466
61723_E02005709,74993_E00139408,E02005709,E00139408,1,22,2,Single,FALSE,Unemployed,5,16000,TRUE,FALSE,FALSE,93,115907143.82889198
66620_E02005709,33986_E00139408,E02005709,E00139408,2,60,2,Single,TRUE,Employed,9,2540,TRUE,TRUE,FALSE,57,109441864.34837092
63281_E02005709,60566_E00139575,E02005709,E00139575,1,63,2,Single,FALSE,Employed,1,24240,TRUE,TRUE,FALSE,73,194782673.63013697
68640_E02005710,20926_E00139514,E02005710,E00139514,1,22,2,Single,FALSE,Employed,4,17840,TRUE,TRUE,FALSE,85,143243094.1736695
75580_E02005710,150624_E00139514,E02005710,E00139514,2,60,2,Single,FALSE,Employed,4,15860,TRUE,TRUE,FALSE,58,74812320.90139139
69010_E02005710,150073_E00139516,E02005710,E00139516,1,27,2,Single,FALSE,Employed,4,19010,FALSE,FALSE,TRUE,105,238495781.72161168
74630_E02005710,77485_E00139517,E02005710,E00139517,2,46,2,Single,TRUE,Employed,3,45480,TRUE,FALSE,TRUE,53,170474445.79100144
70114_E02005710,24886_E00139518,E02005710,E00139518,1,45,2,Single,FALSE,Employed,5,35180,FALSE,FALSE,TRUE,58,184388979.06836048
68581_E02005710,38560_E00139519,E02005710,E00139519,1,20,2,Single,FALSE,Employed,9,2940,FALSE,FALSE,FALSE,60,196382620.22598872
68727_E02005710,146509_E00139594,E02005710,E00139594,1,23,2,Single,FALSE,Employed,7,16000,TRUE,TRUE,FALSE,66,234497050.18648016
74706_E02005710,15287_E00139594,E02005710,E00139594,2,48,2,Single,FALSE,Employed,7,21520,TRUE,TRUE,TRUE,54,324127625.4716981
68870_E02005710,86807_E00139660,E02005710,E00139660,1,25,2,Single,FALSE,Employed,5,28290,FALSE,FALSE,FALSE,54,246668451.57232702
71382_E02005710,140576_E00139662,E02005710,E00139662,1,64,2,Single,FALSE,Employed,9,7350,TRUE,FALSE,TRUE,113,250965965.83438683
73046_E02005710,114086_E00139662,E02005710,E00139662,2,18,2,Single,FALSE,Employed,7,6660,FALSE,FALSE,TRUE,66,125620956.82983683
69682_E02005710,30766_E00139664,E02005710,E00139664,1,37,2,Single,TRUE,Employed,1,21860,TRUE,TRUE,FALSE,67,305613713.1614654
72132_E02005710,49912_E00139665,E02005710,E00139665,1,83,2,Single,FALSE,Employed,8,13720,TRUE,FALSE,TRUE,66,192880127.1095571
78840_E02005711,59645_E00139554,E02005711,E00139554,1,39,2,Single,FALSE,Employed,8,21810,TRUE,FALSE,FALSE,53,74427895.79100145
77987_E02005711,3573_E00139607,E02005711,E00139607,1,19,2,Single,FALSE,Employed,4,7400,FALSE,FALSE,FALSE,51,267328719.84313717
88345_E02005712,58590_E00139578,E02005712,E00139578,1,60,2,Single,TRUE,Employed,5,19890,TRUE,TRUE,FALSE,79,348165486.5628042
92417_E02005712,20385_E00139578,E02005712,E00139578,2,56,2,Single,FALSE,Employed,6,11400,TRUE,TRUE,FALSE,71,246914618.5513079
86308_E02005712,81324_E00139579,E02005712,E00139579,1,20,2,Single,FALSE,Unemployed,7,6790,FALSE,FALSE,TRUE,104,188255941.85959667
91390_E02005712,24791_E00139579,E02005712,E00139579,2,38,2,Single,TRUE,Employed,2,26690,TRUE,TRUE,FALSE,73,318345267.694064
86798_E02005712,117101_E00139582,E02005712,E00139582,1,31,2,Single,FALSE,Unemployed,4,25300,TRUE,TRUE,TRUE,63,130313676.95852533
86382_E02005712,66773_E00139586,E02005712,E00139586,1,21,2,Single,FALSE,Employed,9,1710,TRUE,TRUE,FALSE,148,167473129.03107193
91088_E02005712,66773_E00139586,E02005712,E00139586,2,32,2,Single,FALSE,Employed,1,28320,TRUE,TRUE,FALSE,108,129483783.55832465
86501_E02005712,148318_E00139590,E02005712,E00139590,1,24,2,Single,FALSE,Employed,8,25540,FALSE,FALSE,FALSE,88,192292294.853896
86886_E02005712,148318_E00139590,E02005712,E00139590,1,32,2,Single,FALSE,Employed,2,26810,TRUE,FALSE,FALSE,88,192292294.853896
92665_E02005712,86371_E00139590,E02005712,E00139590,2,60,2,Single,FALSE,Employed,7,9420,FALSE,FALSE,TRUE,131,198857758.23840278
88093_E02005712,100186_E00139592,E02005712,E00139592,1,55,2,Single,FALSE,Employed,5,22180,FALSE,FALSE,FALSE,88,230037848.0146291
91198_E02005712,95483_E00139592,E02005712,E00139592,2,35,2,Single,FALSE,Employed,6,22690,TRUE,TRUE,FALSE,83,201973745.34234497
88271_E02005712,102149_E00176338,E02005712,E00176338,1,58,2,Married,FALSE,Employed,1,54720,TRUE,TRUE,FALSE,76,264373047.21052617
92336_E02005712,34427_E00176338,E02005712,E00176338,2,55,2,Married,TRUE,Employed,1,43840,FALSE,FALSE,FALSE,63,200258066.56426007
94323_E02005713,64482_E00139646,E02005713,E00139646,1,19,2,Single,FALSE,Employed,6,8670,FALSE,FALSE,FALSE,74,266857388.17104763
97344_E02005713,64482_E00139646,E02005713,E00139646,2,17,2,Single,FALSE,Employed,9,1890,FALSE,FALSE,FALSE,51,100737929.64705883
94390_E02005713,129287_E00139649,E02005713,E00139649,1,21,2,Single,FALSE,Employed,7,8250,FALSE,FALSE,FALSE,55,264838664.78114474
94638_E02005713,92488_E00139650,E02005713,E00139650,1,29,2,Married,FALSE,Employed,5,22970,TRUE,TRUE,FALSE,54,205671450.48916847
94420_E02005713,43060_E00176337,E02005713,E00176337,1,22,2,Single,FALSE,Employed,7,15080,FALSE,FALSE,TRUE,72,107954211.71752743
95000_E02005713,96382_E00176339,E02005713,E00176339,1,39,2,Married,TRUE,Employed,8,24090,TRUE,TRUE,TRUE,80,251222940.18987343
